ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1022_D.JPG,6.03197172409006,94.9841823992009,6.05562099789787,9.09981413200713,6.03197172409006,94.9841823992009,6.05562099789787,9.09981413200713,25,0.2715934,0.2660762,0.04739495
1022_S.JPG,3.87536140571857,51.7574529504082,3.97296557939499,5.69004651282966,3.87536140571857,51.7574529504082,3.97296557939499,5.69004651282966,25,0.2536017,0.2506321,0.04794956
1023_AS.JPG,1.15469464048096,3.61196434940335,0.591484381566311,1.19944908535735,1.59078619837176,5.19015163487693,0.982183504004949,1.73759245956465,13,0.2698796,0.2764746,0.1322554
1023_D.JPG,1.92125355122859,6.34184905838747,1.19051129869627,1.97475208772908,2.12173344774609,7.7641626230222,1.3791883220586,2.24223633865399,16,0.2790339,0.2718036,0.116416
1023_S.JPG,3.68491157001665,19.8443821949458,2.78667899448506,3.99931790029885,5.53416603024736,46.2458997373521,4.23214859973328,6.2868490141675,12,0.2666033,0.2737083,0.1358952
1024_AS.JPG,5.6985601936311,63.0763875195219,4.51226274727571,7.01878369013299,5.95588729254901,68.7511691674954,4.69434921948623,7.39520576543376,22,0.2723147,0.2948446,0.08562647
1024_D.JPG,6.32108694076543,73.7465698451948,4.65840822608468,7.99499295236089,6.32108694076543,73.7465698451948,4.65840822608468,7.99499295236089,25,0.2638924,0.2799178,0.06373928
1024_S.JPG,4.92637057785753,45.9919176447727,3.68683663521502,6.01838690321717,4.92637057785753,45.9919176447727,3.68683663521502,6.01838690321717,25,0.2789232,0.280295,0.06965945
1025_AS.JPG,8.61734419401936,95.6059488961006,6.25567544733802,10.0058085918086,8.62980987379392,94.3476864210416,6.25381601461564,9.99501487320595,21,0.2938318,0.2799504,0.08891043
1025_D.JPG,9.03228676325894,117.219083487273,5.74209997249263,10.2800224580299,8.92554172679043,112.202213576046,5.63629139457053,10.0765990257498,20,0.2743083,0.2727159,0.09685476
1025_S.JPG,13.5775605105831,320.93660545855,9.18821915940196,16.6204062737095,13.1009742831199,306.135537965059,8.96947041567126,15.9720849796087,20,0.2575431,0.2685372,0.09494885
1026_AS.JPG,1.60922229239595,5.82450336343049,1.02361706364725,1.73091757313483,1.60922229239595,5.82450336343049,1.02361706364725,1.73091757313483,25,0.2768865,0.2752873,0.02651465
1026_D.JPG,3.70977816016823,13.0130235351805,1.48785866621085,3.61883102696977,3.70977816016823,13.0130235351805,1.48785866621085,3.61883102696977,25,0.2696183,0.273719,0.03966291
1026_S.JPG,3.08889556426635,16.5180337073555,1.89244170925766,3.5282755923922,3.08889556426635,16.5180337073555,1.89244170925766,3.5282755923922,25,0.2963873,0.4076021,0.04261679
1027_AS.JPG,5.28998988357597,40.8167924680547,3.13032281454985,5.25704144147445,5.92930441040157,52.4196173772547,3.52607766293411,5.84481910213316,13,0.2543596,0.269568,0.1318717
1027_D.JPG,1.90640646443557,4.17350421759717,0.978292546388947,1.68521130262189,1.91636939374346,4.26274577583783,0.987052450608898,1.69577727143775,16,0.2676264,0.2701661,0.1173964
1027_S.JPG,1.9241515204538,4.15885924584101,1.01034661378269,1.92837401328841,2.69171507397245,9.21402151124955,1.41783321456617,2.91754133918299,14,0.2675678,0.2672448,0.1234794
1028_AS.JPG,2.99653569766724,15.3689150173388,1.9966016161969,3.57050120041439,2.99653569766724,15.3689150173388,1.9966016161969,3.57050120041439,25,0.2707703,0.2727152,0.0305809
1028_D.JPG,3.52993800536169,19.5378733875754,2.04611899663597,3.87901921894968,3.52993800536169,19.5378733875754,2.04611899663597,3.87901921894968,25,0.2581469,0.2684146,0.04684393
